,address,price_per_month,price_per_week,let_available_date,deposit,min_tenancy,furnish_type,let_type,house_type,bedrooms,bathrooms,dimensions,description
https://housinganywhere.com/room/ut1458530/gb/London/lindore-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Lindore Road, London",GBP 2805 - GBP 5153,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 50 m²,"This is a light and spacious 1-bed apartment set of the 1st floor of an end-terrace. Amazing location with parks, transport, eating and entertainment.

Welcome to our home,

Light and spacious, our home is fully-equipped with all you need for a comfortable stay. Here, your health comes first. We follow an enhanced cleaning protocol, with professional cleaning, and strategic disinfection.

The property has a generous open plan kitchen and reception room, with abundantly high ceilings and large wi..."
https://housinganywhere.com/room/ut1459159/gb/London/elgin-crescent?categories=studio-for-rent%2Capartment-for-rent&page=17,"Elgin Crescent, London",GBP 4800,0,now,GBP 0,1 month,Furnished,Long term,Entire apartment,1 bedroom,1,Property: 60 m²,"We present your Notting Hill getaway...

Welcome to a realm of luxury and comfort, where every detail has been carefully crafted to ensure your stay is a blend of convenience and relaxation.

The Space

Luxury...
- Step into a home of true luxury with a modern and minimalist design to make you feel like you’re in a special home-away-from-home.

Outdoors...
- Massive communal and spacious sun-kissed garden haven where you can bask in the sunlight, enjoy the fresh air, and have a picnic with the f..."
https://housinganywhere.com/room/ut1470031/gb/London/lambeth-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Lambeth Road, London",GBP 5274,0,now,6 months,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 66 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

##Space
This two-bedroom apartment is situated in the idyllic area of Waterloo. The property is just 300 metres walk from Lambeth North Tube and 900 metres walk from Waterloo Station, making it the perfect location for your stay in London. It is directly opposite the famous Imperial War Museum, which is surrounded by a picturesque park, inclu..."
https://housinganywhere.com/room/ut1317060/gb/London/kellett-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Kellett Road, London",GBP 2800 - GBP 4500,0,now,GBP 250,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 70 m²,"Experience our vibrant & convenient 2-Bedroom flat located on a quiet residential avenue around the corner from the buzzing high street filled with plenty of cultural activities, bars and restaurants. 

5 minute walk from Brixton tube station, providing direct access to central London in just 15 minutes!

The space:
Fully-equipped kitchen with coffee machine
Indoor Fireplace
2 double bedrooms & 2 sofa-beds
Open plan living room
Bed linen & towels included"
https://housinganywhere.com/room/ut1487441/gb/London/chapman-square?categories=studio-for-rent%2Capartment-for-rent&page=17,"Chapman Square, London",GBP 5168,0,now,6 months,3 months,Furnished,Long term,Entire apartment,3 bedrooms,2,Property: 183 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

##Space
This three-bedroom apartment is situated in the idyllic area of Wimbledon. The property is also just 250 metres from Queensmere Road bus stop and near Southfields Underground Station, making this property the perfect location for your stay in London.

Located on the upper ground floor, this beautiful Central London house can comfortab..."
https://housinganywhere.com/room/ut1477863/gb/London/wesley-avenue?categories=studio-for-rent%2Capartment-for-rent&page=18,"Wesley Avenue, London",GBP 2904 - GBP 6049,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,1 bedroom,1,Property: 59 m²,"Welcome to my apartment!

Located on the third floor and accessible by stairs, this 1-bedroom apartment in London is the perfect choice for couples looking for a comfortable and convenient stay.

The living room features a large sofa, a wide-screen smart TV to watch all your favourite shows, a desk providing a comfortable workspace for those who need to work or study during their stay, and a dining table for two.

The kitchen is fully equipped with essential cookware and cutlery that you'll need..."
https://housinganywhere.com/room/ut1370278/gb/London/abbey-road?categories=studio-for-rent%2Capartment-for-rent&page=18,"Abbey Road, London",GBP 4500,0,now,GBP 750,1 month,Furnished,Long term,Entire apartment,3 bedrooms,2,Property: 109 m²,"Welcome to our spacious 3-bedroom, 2-bathroom flat in Abbey Road, perfect for families and groups visiting London. The bright and inviting living area is complemented by a fully-equipped modern kitchen, including a dishwasher and coffee machine. The dining area seats 6, perfect for meals with friends and family.

Each bedroom is fitted with comfortable bedding and ample storage space, and the master bedroom includes an en-suite bathroom. Both bathrooms are modern and include fresh towels and com..."
https://housinganywhere.com/room/ut1470145/gb/London/clanricarde-gardens?categories=studio-for-rent%2Capartment-for-rent&page=18,"Clanricarde Gardens, London",GBP 5274,0,now,6 months,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 92 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two-bedroom apartment is situated in the idyllic area of Notting Hill. The property is also just 0.2 miles from Notting Hill Gate Underground Station making this property the perfect location for your stay in London.

This beautiful Lower Ground Floor Apartment in West London can comfortably accommodate up to four people. The smoke-free ..."
https://housinganywhere.com/room/ut1389150/gb/London/moore-walk?categories=studio-for-rent%2Capartment-for-rent&page=18,"Moore Walk, London",GBP 4500,0,now,3 months,1 month,Furnished,Long term,Entire apartment,3 bedrooms,1,Property: 140 m²,"**Elegant 3-Bedroom Flat in East London: Urban Convenience Meets Garden Bliss**

Situated in the pulsating heart of East London, a mere 2-minute amble from the station, discover your city haven in this freshly-refurbished ground floor flat. It effortlessly marries city conveniences with domestic tranquility:

- 🚉  Unbeatable Transport: Dive into Central London's vibrant scene in just 10 minutes with the Elizabeth Line.

- 🛍️  Local Delights: Steps away from a bustling high street brimming with..."
https://housinganywhere.com/room/ut1360815/gb/Feltham/elmgate-avenue?categories=studio-for-rent%2Capartment-for-rent&page=18,"Elmgate Avenue, London",GBP 2950,0,now,GBP 1000,1 month,Furnished,Long term,Entire house,2 bedrooms,1,Property: 75 m²,"Welcome to our family home. This is our home and it is rented whilst we’re away. You can really feel the sense of a home away from home. 

There are 2 bedrooms, one has a king size TV Bed and the other a double bed.  There is also a double sofa bed in the living room which opens up to a comfortable bed. 

The kitchen comes fully furnished with all of the usual appliances (washing machine, tumble dryer, oven, fridge/freezer, ninja air fryer, microwave, virgin purifier, cutlery etc)."
https://housinganywhere.com/room/ut1469207/gb/London/porchester-square?categories=studio-for-rent%2Capartment-for-rent&page=18,"Porchester Square, London",GBP 4760,0,now,GBP 0,5 months,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 50 m²,"Craving the hustle and bustle of Central London, but also yearning for a peaceful retreat? Look no further than our garden flat in the heart of Paddington. 

High-speed WiFi
Smart TV
Fully-equipped kitchen
Coffee
Bath and shower
Washing machine
Free overnight parking

🐾 Pet-Friendly Paradise
Our property boasts a garden where your pets can stretch their legs, play fetch, or simply bask in the sunshine - a rare find in Central London! The secure and well-maintained outdoor space ensures a safe e..."
https://housinganywhere.com/room/ut1469206/gb/London/holyoake-court?categories=studio-for-rent%2Capartment-for-rent&page=18,"Holyoake Court, London",GBP 4760,0,now,GBP 0,5 months,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 59 m²,"Welcome to your home away from home – our inviting two-bedroom flat on the award-winning Great British High Street - Pitshanger Lane. This recently refurbished property offers a unique blend of comfort, convenience, and charm for your ideal London stay. 

Free parking
Near M40
High-speed WiFi
Smart TV
Fully-equipped kitchen
Coffee
Bath and shower

🏡 Home away from home
Whether you need a conducive work environment to maintain your daily productivity, or a place to lay your head after a day spen..."
https://housinganywhere.com/room/ut1460904/gb/Harrow/vaughan-road?categories=studio-for-rent%2Capartment-for-rent&page=18,"Vaughan Road, London",GBP 4000,0,now,Rent,GBP 0,Furnished,Long term,Entire house,4 bedrooms,1,Property: 90 m²,"MId Terrace House Close to West Harrow Tube Station and journey to Baker Street is only 35 Mins by tube.
Convenient for Harrow on Hill Shopping and entertainment facilities.
Fully Furnised and with a small Garden, it is few mins walk to park.
A40 and M1 are only 30 mins drive away.
Heathrow Airport is only 30 mins drive.
Wembley Stadium can be reached in 15 Mins by one direct tube journey.
Perfect for Entertaining for large family and friends."
https://housinganywhere.com/room/ut1399242/gb/London/minories?categories=studio-for-rent%2Capartment-for-rent&page=18,"Minories, London",GBP 5080,0,now,Rent,GBP 0,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 45 m²,"💢💢💢

Welcome home to comfy apartments, located in the City of London. A newly-renovated development of one- and two-bedroom apartments, offering a stylish and contemporary living space in the heart of the City. With unlimited high-speed Wi-Fi access, Smart TV, and a fully equipped kitchen, you have the perfect place to work or to relax and unwind.

Situated opposite London’s iconic Tower Bridge, there are excellent transport links on your doorstep. Tower Bridge Underground Station and Tower G..."
https://housinganywhere.com/room/ut1399200/gb/Richmond/the-quadrant?categories=studio-for-rent%2Capartment-for-rent&page=18,"The Quadrant, London",GBP 5080,0,now,Rent,GBP 0,Furnished,Long term,Entire apartment,1 bedroom,1,Property: 45 m²,"💢💢💢

Welcome home to bright apartments, located in Richmond, London. A new development of one- and two-bedroom apartments featuring a private terrace offering scenic views, whilst others enjoy views of the bustling town centre. Each apartment offers a fully equipped kitchen, unlimited high-speed Wi-Fi, and a Smart TV, making them the ideal place from which to work or to relax and unwind. Parking is available, subject to availability at the time of booking.

Located in the heart of Richmond-up..."
